brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
86501.0,for_sale,699900.0,9.0,2.0,0.07,1028945.0,Staten Island,New York,10304.0,2475.0,2017-08-29
49142.0,for_sale,1160000.0,3.0,4.0,0.11,242742.0,Staten Island,New York,10304.0,2339.0,2018-08-22
30768.0,for_sale,490000.0,2.0,1.0,0.04,473325.0,Staten Island,New York,10306.0,542.0,2019-07-11
66994.0,for_sale,250000.0,1.0,1.0,0.02,211938.0,Staten Island,New York,10312.0,729.0,2016-10-21
86501.0,for_sale,249000.0,2.0,1.0,0.02,725314.0,Staten Island,New York,10303.0,730.0,2015-08-11
86501.0,for_sale,2229000.0,5.0,6.0,0.18,1308335.0,Staten Island,New York,10301.0,3922.0,2018-04-24
86501.0,for_sale,899000.0,6.0,5.0,0.09,,Staten Island,New York,10312.0,2970.0,2015-09-15
9989.0,for_sale,699000.0,2.0,3.0,0.04,482979.0,Staten Island,New York,10309.0,990.0,2016-05-11
28942.0,for_sale,750000.0,3.0,2.0,,1593376.0,Brooklyn,New York,11230.0,,2015-04-07
70249.0,for_sale,999000.0,5.0,3.0,0.1,1719311.0,Staten Island,New York,10305.0,2680.0,2019-10-25
83283.0,for_sale,698888.0,3.0,2.0,0.05,1105215.0,Staten Island,New York,10305.0,1600.0,2014-06-03
89965.0,for_sale,1250000.0,4.0,5.0,0.12,893313.0,Staten Island,New York,10308.0,3932.0,2016-01-11
89965.0,for_sale,999000.0,4.0,4.0,0.08,1353615.0,Staten Island,New York,10305.0,2897.0,2021-04-27
76524.0,for_sale,789000.0,3.0,3.0,0.05,1088542.0,Staten Island,New York,10314.0,2042.0,2014-08-28
33920.0,for_sale,989000.0,3.0,3.0,0.1,523014.0,Staten Island,New York,10308.0,1620.0,2015-06-23
28945.0,for_sale,1400000.0,2.0,1.0,,893995.0,Brooklyn,New York,11249.0,,2018-12-12
93715.0,for_sale,1050000.0,1.0,1.0,,1211216.0,Brooklyn,New York,11249.0,816.0,2017-01-03
28953.0,for_sale,375000.0,1.0,1.0,,1629952.0,Bronx,New York,10463.0,1000.0,2016-02-24
16829.0,for_sale,825000.0,1.0,1.0,,727001.0,Brooklyn,New York,11206.0,674.0,2015-06-19
28944.0,for_sale,1350000.0,2.0,2.0,,1279114.0,Brooklyn,New York,11231.0,1123.0,2014-09-10
29058.0,for_sale,2995000.0,3.0,2.0,,532051.0,Brooklyn,New York,11238.0,1828.0,2021-06-11
4916.0,for_sale,529000.0,3.0,2.0,0.06,199478.0,Staten Island,New York,10304.0,1200.0,2015-08-27
15023.0,for_sale,1325000.0,3.0,3.0,0.09,1030001.0,Staten Island,New York,10312.0,2492.0,2018-09-21
53512.0,for_sale,2198000.0,5.0,4.0,0.03,667915.0,Brooklyn,New York,11211.0,2175.0,2015-09-10
109444.0,for_sale,549900.0,2.0,2.0,0.05,1745346.0,Staten Island,New York,10314.0,960.0,2017-09-15
100629.0,for_sale,889000.0,4.0,3.0,0.07,437850.0,Staten Island,New York,10309.0,1800.0,2016-09-09
4741.0,for_sale,920000.0,3.0,3.0,0.06,1536463.0,Staten Island,New York,10307.0,1800.0,2015-11-09
81286.0,for_sale,950000.0,5.0,3.0,0.09,428808.0,Staten Island,New York,10309.0,2124.0,2020-01-17
52273.0,for_sale,749000.0,3.0,1.0,0.09,478828.0,Staten Island,New York,10314.0,1430.0,2014-09-24
48174.0,for_sale,619000.0,2.0,2.0,0.06,132869.0,Staten Island,New York,10314.0,1350.0,2015-02-18
88263.0,for_sale,789000.0,3.0,3.0,0.1,816556.0,Staten Island,New York,10312.0,2031.0,2016-11-17
72708.0,for_sale,965000.0,4.0,3.0,0.06,69769.0,Bronx,New York,10472.0,2420.0,2016-09-07
81944.0,for_sale,299000.0,1.0,1.0,,998837.0,Brooklyn,New York,11235.0,700.0,2019-06-26
15865.0,for_sale,1379000.0,5.0,4.0,0.07,874948.0,Brooklyn,New York,11210.0,1977.0,2016-04-20
16829.0,for_sale,1395000.0,3.0,2.0,,491514.0,Manhattan,New York,10027.0,1057.0,2017-07-18
84536.0,for_sale,659000.0,2.0,2.0,0.04,1808463.0,Brooklyn,New York,11229.0,980.0,2014-10-01
81944.0,for_sale,938000.0,3.0,3.0,0.05,384285.0,Brooklyn,New York,11229.0,2352.0,2021-07-07
81944.0,for_sale,389000.0,2.0,1.0,,998834.0,Brooklyn,New York,11235.0,1000.0,2021-03-18
96133.0,for_sale,2100000.0,,5.0,0.06,670536.0,Brooklyn,New York,11234.0,2760.0,2014-06-25
34944.0,for_sale,699900.0,2.0,2.0,0.06,1788605.0,Brooklyn,New York,11236.0,1316.0,2021-12-30
28612.0,for_sale,1750000.0,3.0,3.0,,531200.0,Brooklyn,New York,11235.0,1276.0,2017-05-17
54326.0,for_sale,749000.0,3.0,3.0,0.06,265754.0,Brooklyn,New York,11203.0,1300.0,2015-10-13
7872.0,for_sale,319000.0,2.0,1.0,,978755.0,Brooklyn,New York,11229.0,800.0,2019-06-20
81944.0,for_sale,549000.0,3.0,2.0,0.03,892715.0,Brooklyn,New York,11235.0,900.0,2018-05-01
81286.0,for_sale,699999.0,3.0,2.0,0.08,116782.0,Brooklyn,New York,11229.0,1047.0,2016-09-09
86501.0,for_sale,799999.0,3.0,2.0,0.21,1708693.0,Staten Island,New York,10314.0,1436.0,2018-02-03
16829.0,for_sale,1150000.0,1.0,1.0,,1012212.0,Manhattan,New York,10017.0,855.0,2014-12-22
23624.0,for_sale,499000.0,2.0,1.0,,468884.0,Brooklyn,New York,11210.0,900.0,2017-08-09
20186.0,for_sale,1196000.0,7.0,3.0,0.07,749485.0,Brooklyn,New York,11223.0,,2017-06-20
108517.0,for_sale,1290000.0,8.0,5.0,0.05,1257039.0,Brooklyn,New York,11208.0,,2020-10-07
81265.0,for_sale,999999.0,5.0,4.0,,194495.0,Brooklyn,New York,11213.0,2204.0,2018-06-08
13992.0,for_sale,799000.0,3.0,2.0,0.04,515501.0,Brooklyn,New York,11234.0,1064.0,2017-05-24
53221.0,for_sale,865000.0,4.0,3.0,0.07,446552.0,Brooklyn,New York,11236.0,,2021-09-16
50570.0,for_sale,739000.0,3.0,3.0,0.0,246118.0,Brooklyn,New York,11236.0,1157.0,2015-07-08
86096.0,for_sale,889000.0,4.0,4.0,0.06,784766.0,Brooklyn,New York,11234.0,,2019-08-01
81944.0,for_sale,998000.0,4.0,3.0,0.04,825381.0,Brooklyn,New York,11229.0,1292.0,2016-01-13
18817.0,for_sale,1350000.0,6.0,6.0,0.23,325475.0,Staten Island,New York,10305.0,2592.0,2014-10-03
28943.0,for_sale,395000.0,2.0,1.0,,1529267.0,Brooklyn,New York,11210.0,800.0,2021-03-08
93534.0,for_sale,650000.0,1.0,1.0,,657274.0,Brooklyn,New York,11226.0,676.0,2018-03-15
81944.0,for_sale,340000.0,2.0,1.0,,703175.0,Brooklyn,New York,11229.0,925.0,2018-08-07
65622.0,for_sale,590000.0,2.0,2.0,,845977.0,Brooklyn,New York,11223.0,1126.0,2018-10-10
2388.0,for_sale,468000.0,3.0,2.0,0.06,136448.0,Brooklyn,New York,11236.0,,2022-01-07
48325.0,for_sale,299000.0,1.0,1.0,,839337.0,Brooklyn,New York,11235.0,850.0,2015-04-10
7525.0,for_sale,399000.0,1.0,1.0,,1140908.0,Brooklyn,New York,11235.0,950.0,2014-05-21
28070.0,for_sale,1699000.0,4.0,3.0,0.1,370490.0,Brooklyn,New York,11234.0,2600.0,2017-02-17
7872.0,for_sale,389000.0,1.0,1.0,,1596125.0,Brooklyn,New York,11234.0,600.0,2018-06-22
77304.0,for_sale,459000.0,1.0,1.0,,1272476.0,Brooklyn,New York,11214.0,719.0,2019-08-06
16829.0,for_sale,225000.0,,1.0,,476501.0,Brooklyn,New York,11230.0,,2016-07-26
34944.0,for_sale,735000.0,3.0,2.0,0.03,491720.0,Brooklyn,New York,11234.0,1230.0,2019-04-11
45157.0,for_sale,509999.0,2.0,2.0,0.02,906289.0,Brooklyn,New York,11224.0,1050.0,2019-03-22
30652.0,for_sale,1658800.0,6.0,2.0,0.06,751047.0,Brooklyn,New York,11229.0,2892.0,2019-11-12
17083.0,for_sale,699000.0,3.0,2.0,,287496.0,Brooklyn,New York,11234.0,,2018-03-02
108517.0,for_sale,699000.0,3.0,2.0,,410213.0,Brooklyn,New York,11214.0,1074.0,2016-03-18
96133.0,for_sale,1499000.0,,,,805335.0,Brooklyn,New York,11234.0,,2020-03-31
34944.0,for_sale,419000.0,3.0,2.0,,953948.0,Brooklyn,New York,11235.0,1178.0,2015-10-23
107814.0,for_sale,335000.0,1.0,1.0,,1238321.0,Brooklyn,New York,11224.0,750.0,2014-12-20
108650.0,for_sale,390000.0,2.0,1.0,,411075.0,Brooklyn,New York,11230.0,1000.0,2014-02-20
40900.0,for_sale,209500.0,,1.0,,1012484.0,Brooklyn,New York,11226.0,575.0,2017-09-19
7872.0,for_sale,1149000.0,4.0,4.0,0.06,754761.0,Brooklyn,New York,11234.0,1998.0,2018-10-05
86096.0,for_sale,749999.0,3.0,2.0,0.08,1417673.0,Brooklyn,New York,11229.0,1400.0,2020-02-04
86501.0,for_sale,799999.0,2.0,2.0,0.03,1142055.0,Brooklyn,New York,11235.0,1228.0,2021-06-28
37455.0,for_sale,749000.0,1.0,1.0,,1314055.0,Brooklyn,New York,11235.0,1000.0,2015-02-18
76342.0,for_sale,1488000.0,5.0,5.0,0.06,786462.0,Brooklyn,New York,11235.0,2596.0,2015-12-01
65622.0,for_sale,1230000.0,5.0,3.0,0.04,537360.0,Brooklyn,New York,11204.0,1728.0,2014-03-03
81944.0,for_sale,838000.0,3.0,3.0,0.04,472326.0,Brooklyn,New York,11234.0,1800.0,2021-07-12
9802.0,for_sale,825000.0,3.0,2.0,0.04,468861.0,Brooklyn,New York,11234.0,1064.0,2019-05-28
65617.0,for_sale,800000.0,4.0,3.0,,1165440.0,Staten Island,New York,10306.0,2304.0,2020-01-13
65617.0,for_sale,849000.0,4.0,2.0,0.09,1725652.0,Staten Island,New York,10305.0,2220.0,2015-11-17
23914.0,for_sale,1224900.0,4.0,2.0,0.16,793583.0,Staten Island,New York,10305.0,2060.0,2016-06-29
106602.0,for_sale,799000.0,3.0,4.0,0.06,82417.0,Brooklyn,New York,11236.0,2310.0,2016-06-17
33714.0,for_sale,320000.0,2.0,1.0,,1672531.0,Bronx,New York,10451.0,870.0,2020-08-14
9989.0,for_sale,2349000.0,3.0,4.0,0.09,248903.0,Brooklyn,New York,11235.0,2010.0,2021-01-22
60248.0,for_sale,645000.0,2.0,2.0,,1270760.0,Brooklyn,New York,11235.0,1050.0,2014-09-19
96133.0,for_sale,849000.0,2.0,2.0,,863893.0,Brooklyn,New York,11229.0,1075.0,2017-06-30
74474.0,for_sale,450000.0,2.0,1.0,,960726.0,Brooklyn,New York,11235.0,1020.0,2019-01-30
96696.0,for_sale,698000.0,2.0,2.0,0.04,586327.0,Brooklyn,New York,11234.0,1008.0,2016-11-22
65622.0,for_sale,1050000.0,4.0,3.0,0.04,455769.0,Brooklyn,New York,11223.0,1134.0,2017-11-27
80220.0,for_sale,659000.0,,,,679773.0,Brooklyn,New York,11234.0,1440.0,2018-09-17
16913.0,for_sale,679000.0,,,,1662995.0,Brooklyn,New York,11210.0,1710.0,2018-10-31
52865.0,for_sale,599000.0,,,,724835.0,Brooklyn,New York,11236.0,2260.0,2018-08-30
61043.0,for_sale,999000.0,,,,534095.0,Brooklyn,New York,11234.0,2338.0,2018-10-03
65622.0,for_sale,595000.0,1.0,1.0,,1106666.0,Brooklyn,New York,11223.0,725.0,2017-04-21
70056.0,for_sale,545000.0,2.0,2.0,,906291.0,Brooklyn,New York,11224.0,1200.0,2014-03-04
109440.0,for_sale,549999.0,3.0,2.0,0.04,481386.0,Brooklyn,New York,11229.0,843.0,2022-01-21
76342.0,for_sale,799000.0,3.0,3.0,0.05,1015591.0,Brooklyn,New York,11210.0,1408.0,2015-11-05
60248.0,for_sale,1999000.0,4.0,4.0,0.08,895658.0,Brooklyn,New York,11229.0,,2015-08-13
16457.0,for_sale,869000.0,5.0,2.0,0.05,901071.0,Brooklyn,New York,11236.0,1680.0,2014-12-05
52865.0,for_sale,215000.0,2.0,1.0,,678106.0,Brooklyn,New York,11229.0,898.0,2016-10-12
16829.0,for_sale,499000.0,3.0,1.0,,824957.0,Brooklyn,New York,11210.0,1200.0,2016-12-07
86857.0,for_sale,3100000.0,2.0,3.0,0.14,24483.0,Brooklyn,New York,11230.0,2892.0,2015-04-06
9802.0,for_sale,1750000.0,4.0,4.0,0.09,1819546.0,Brooklyn,New York,11210.0,2368.0,2016-11-01
16829.0,for_sale,435000.0,,1.0,,334180.0,Manhattan,New York,10023.0,,2015-03-13
41915.0,for_sale,435000.0,2.0,2.0,,1090999.0,Bronx,New York,10463.0,1250.0,2016-03-16
45949.0,for_sale,389000.0,2.0,2.0,,1388216.0,Bronx,New York,10471.0,1100.0,2016-10-20
96723.0,for_sale,259000.0,1.0,1.0,,931059.0,Bronx,New York,10463.0,,2016-06-01
16829.0,for_sale,600000.0,1.0,1.0,,929190.0,Manhattan,New York,10024.0,,2015-12-02
41916.0,for_sale,499000.0,4.0,3.0,,1498612.0,Bronx,New York,10463.0,1750.0,2015-04-16
41915.0,for_sale,299000.0,2.0,1.0,,960219.0,Bronx,New York,10463.0,900.0,2017-02-22
28953.0,for_sale,549000.0,3.0,2.0,,943842.0,Bronx,New York,10463.0,1500.0,2018-01-26
41915.0,for_sale,989000.0,2.0,2.0,,1512309.0,Bronx,New York,10463.0,1446.0,2016-11-09
28938.0,for_sale,205000.0,1.0,1.0,,1049403.0,Bronx,New York,10463.0,900.0,2016-07-27
16829.0,for_sale,1860000.0,2.0,2.0,,720346.0,Manhattan,New York,10024.0,1114.0,2017-06-19
16829.0,for_sale,549000.0,3.0,2.0,,1100119.0,Bronx,New York,10463.0,,2017-08-31
16829.0,for_sale,1495000.0,1.0,2.0,,371286.0,Manhattan,New York,10019.0,1050.0,2015-05-20
28995.0,for_sale,275000.0,1.0,1.0,,1689037.0,Bronx,New York,10451.0,,2017-08-11
96723.0,for_sale,399000.0,1.0,2.0,,796875.0,Bronx,New York,10463.0,,2015-05-22
16829.0,for_sale,725000.0,1.0,1.0,,753822.0,Manhattan,New York,10023.0,,2017-02-10
16829.0,for_sale,575000.0,2.0,1.0,,849153.0,Manhattan,New York,10034.0,965.0,2014-08-07
41915.0,for_sale,437500.0,2.0,1.0,,1239055.0,Bronx,New York,10471.0,1150.0,2020-07-23
16829.0,for_sale,390000.0,2.0,2.0,,1403233.0,Bronx,New York,10463.0,,2015-02-05
41915.0,for_sale,180000.0,1.0,1.0,,1488100.0,Bronx,New York,10471.0,750.0,2019-05-06
41910.0,for_sale,245000.0,1.0,1.0,,1706815.0,Bronx,New York,10451.0,,2014-03-18
81265.0,for_sale,819000.0,3.0,3.0,0.04,967621.0,Bronx,New York,10463.0,1600.0,2017-12-12
91607.0,for_sale,810000.0,4.0,2.0,0.06,515818.0,Bronx,New York,10453.0,,2017-06-30
16829.0,for_sale,1195000.0,1.0,2.0,,21755.0,Manhattan,New York,10023.0,,2014-01-24
41915.0,for_sale,1200000.0,3.0,4.0,,1512305.0,Bronx,New York,10463.0,1768.0,2016-11-30
31885.0,for_sale,179999.0,1.0,1.0,,24266.0,Bronx,New York,10452.0,,2018-01-08
38563.0,for_sale,230000.0,1.0,1.0,,1081282.0,Bronx,New York,10463.0,800.0,2016-02-25
45949.0,for_sale,50000.0,1.0,1.0,,323545.0,Bronx,New York,10452.0,700.0,2022-02-14
16829.0,for_sale,500000.0,1.0,1.0,,943558.0,Manhattan,New York,10039.0,600.0,2015-10-30
28938.0,for_sale,398000.0,1.0,1.0,,767216.0,Bronx,New York,10463.0,,2015-06-04
16829.0,for_sale,1495000.0,2.0,2.0,,1046453.0,Manhattan,New York,10023.0,,2020-01-17
41915.0,for_sale,405000.0,1.0,1.0,,796874.0,Bronx,New York,10463.0,1000.0,2019-11-25
45488.0,for_sale,225000.0,1.0,1.0,,1298821.0,Bronx,New York,10471.0,750.0,2017-03-13
83061.0,for_sale,469000.0,3.0,2.0,,1251818.0,Bronx,New York,10471.0,,2016-02-22
16829.0,for_sale,1295000.0,1.0,1.0,,1667944.0,Manhattan,New York,10128.0,,2022-01-27
33714.0,for_sale,599999.0,3.0,1.0,0.05,1112567.0,Bronx,New York,10463.0,,2018-01-02
81422.0,for_sale,385000.0,2.0,2.0,,1081127.0,Bronx,New York,10463.0,1200.0,2016-08-26
44499.0,for_sale,160000.0,1.0,1.0,,1668167.0,Bronx,New York,10468.0,725.0,2014-12-16
16829.0,for_sale,2950000.0,2.0,3.0,,588077.0,Manhattan,New York,10023.0,1577.0,2021-10-28
41915.0,for_sale,295000.0,1.0,1.0,,1364783.0,Bronx,New York,10463.0,975.0,2015-10-09
16398.0,for_sale,1249900.0,4.0,4.0,,944082.0,Bronx,New York,10463.0,2588.0,2016-05-17
81265.0,for_sale,225000.0,1.0,1.0,,1028009.0,Bronx,New York,10463.0,850.0,2019-04-30
16829.0,for_sale,699000.0,1.0,1.0,,1060387.0,Manhattan,New York,10026.0,689.0,2014-11-20
16829.0,for_sale,1225000.0,2.0,2.0,,419993.0,Manhattan,New York,10027.0,1018.0,2017-06-22
16829.0,for_sale,4575000.0,3.0,4.0,,11749.0,Manhattan,New York,10023.0,2012.0,2017-11-17
20348.0,for_sale,375000.0,2.0,1.0,,1251819.0,Bronx,New York,10471.0,1150.0,2016-05-25
81422.0,for_sale,270000.0,1.0,1.0,,1379117.0,Bronx,New York,10471.0,850.0,2019-07-15
41572.0,for_sale,266000.0,2.0,2.0,,1758332.0,Bronx,New York,10468.0,933.0,2014-10-15
81265.0,for_sale,189900.0,1.0,1.0,,1413823.0,Bronx,New York,10471.0,750.0,2020-03-04
41915.0,for_sale,165000.0,1.0,1.0,,1410121.0,Bronx,New York,10471.0,,2015-03-05
41915.0,for_sale,3600000.0,8.0,5.0,0.82,1306259.0,Bronx,New York,10471.0,8500.0,2018-01-09
53332.0,for_sale,559000.0,2.0,2.0,0.03,796880.0,Bronx,New York,10463.0,1250.0,2019-07-01
41915.0,for_sale,325000.0,2.0,1.0,,1115071.0,Bronx,New York,10463.0,800.0,2018-03-23
72994.0,for_sale,185000.0,1.0,1.0,,1447638.0,Bronx,New York,10468.0,773.0,2016-10-27
16829.0,for_sale,949000.0,2.0,2.0,,1763278.0,Manhattan,New York,10040.0,,2018-02-01
28953.0,for_sale,315000.0,1.0,1.0,,1438567.0,Bronx,New York,10471.0,750.0,2019-10-01
16829.0,for_sale,3900000.0,2.0,2.0,,388495.0,Manhattan,New York,10024.0,,2015-08-24
16829.0,for_sale,625000.0,1.0,1.0,,1661138.0,Manhattan,New York,10032.0,,2017-10-24
16398.0,for_sale,439000.0,2.0,2.0,,1547641.0,Bronx,New York,10463.0,1250.0,2016-07-11
16829.0,for_sale,2495000.0,3.0,2.0,,991951.0,Manhattan,New York,10026.0,,2015-01-14
16829.0,for_sale,699000.0,1.0,1.0,,766048.0,Manhattan,New York,10016.0,,2019-08-19
28941.0,for_sale,2150000.0,2.0,2.0,,653087.0,Brooklyn,New York,11222.0,1112.0,2019-06-12
42024.0,for_sale,439000.0,2.0,2.0,0.19,954580.0,Bronx,New York,10463.0,1300.0,2021-08-24
53300.0,for_sale,625000.0,3.0,2.0,0.03,952129.0,Bronx,New York,10463.0,1144.0,2021-01-06
16829.0,for_sale,1495000.0,2.0,2.0,,1184137.0,Manhattan,New York,10022.0,,2021-02-18
33714.0,for_sale,199999.0,2.0,1.0,,590009.0,Bronx,New York,10457.0,900.0,2016-11-16
16829.0,for_sale,1475000.0,2.0,2.0,,982000.0,Manhattan,New York,10025.0,1084.0,2018-02-28
16829.0,for_sale,349000.0,,1.0,,987043.0,Manhattan,New York,10017.0,,2014-07-31
16829.0,for_sale,715000.0,,1.0,,200494.0,Manhattan,New York,10128.0,,2019-11-12
16829.0,for_sale,825000.0,2.0,1.0,,1241740.0,Manhattan,New York,10033.0,1120.0,2016-08-25
16829.0,for_sale,2650000.0,2.0,3.0,,1314656.0,Manhattan,New York,10001.0,1310.0,2019-06-07
21043.0,for_sale,158000.0,1.0,1.0,,775650.0,Bronx,New York,10468.0,750.0,2014-06-03
105262.0,for_sale,549000.0,3.0,3.0,0.03,233587.0,Bronx,New York,10459.0,,2022-02-18
16829.0,for_sale,695000.0,1.0,1.0,,1140367.0,Queens,New York,11109.0,755.0,2015-09-16
16829.0,for_sale,1995000.0,1.0,1.0,,1370941.0,Manhattan,New York,10065.0,860.0,2018-06-11
72994.0,for_sale,180000.0,1.0,1.0,,550038.0,Bronx,New York,10453.0,860.0,2017-11-06
18072.0,for_sale,1249000.0,5.0,2.0,0.06,622786.0,Bronx,New York,10457.0,2216.0,2016-08-03
16829.0,for_sale,625000.0,,1.0,,634069.0,Manhattan,New York,10065.0,435.0,2014-06-27
16829.0,for_sale,555000.0,1.0,1.0,,766043.0,Manhattan,New York,10010.0,,2018-10-10
44019.0,for_sale,759000.0,4.0,3.0,0.04,514106.0,Bronx,New York,10457.0,1995.0,2018-11-27
16829.0,for_sale,1395000.0,2.0,2.0,,1106679.0,Manhattan,New York,10027.0,1434.0,2015-02-02
16829.0,for_sale,899000.0,1.0,1.0,,438902.0,Manhattan,New York,10011.0,,2016-04-27
72994.0,for_sale,85000.0,1.0,1.0,,1266387.0,Bronx,New York,10457.0,800.0,2015-11-02
16829.0,for_sale,950000.0,1.0,1.0,,1347351.0,Manhattan,New York,10021.0,650.0,2014-04-01
16829.0,for_sale,375000.0,2.0,1.0,,1419016.0,Bronx,New York,10471.0,,2017-06-28
15574.0,for_sale,399000.0,3.0,2.0,,1357644.0,Bronx,New York,10455.0,1067.0,2021-08-06
83357.0,for_sale,795000.0,7.0,4.0,0.05,798186.0,Bronx,New York,10458.0,2500.0,2019-06-27
53227.0,for_sale,575000.0,3.0,3.0,0.07,1001290.0,Bronx,New York,10469.0,1440.0,2018-08-08
7658.0,for_sale,899900.0,4.0,3.0,,740119.0,Bronx,New York,10471.0,,2021-03-19
28953.0,for_sale,185000.0,1.0,1.0,,1411478.0,Bronx,New York,10471.0,700.0,2016-06-24
28958.0,for_sale,270000.0,1.0,1.0,,1418995.0,Bronx,New York,10471.0,,2016-09-22
41915.0,for_sale,195000.0,1.0,1.0,,1411621.0,Bronx,New York,10471.0,750.0,2016-05-17
28958.0,for_sale,360000.0,2.0,1.0,,1429046.0,Bronx,New York,10471.0,,2018-04-12
44019.0,for_sale,264000.0,1.0,1.0,,1438576.0,Bronx,New York,10471.0,750.0,2017-09-27
52941.0,for_sale,239901.0,2.0,1.0,,1397005.0,Bronx,New York,10471.0,1065.0,2016-10-14
42024.0,for_sale,988000.0,7.0,5.0,0.05,1074940.0,Bronx,New York,10467.0,2892.0,2017-11-13
45949.0,for_sale,730000.0,3.0,2.0,0.04,1179292.0,Bronx,New York,10466.0,1813.0,2017-02-24
109944.0,for_sale,1800000.0,6.0,2.0,0.09,709695.0,Brooklyn,New York,11229.0,2316.0,2021-06-22
69966.0,for_sale,599999.0,3.0,2.0,0.06,938782.0,Bronx,New York,10469.0,1260.0,2016-08-19
53300.0,for_sale,550000.0,3.0,2.0,0.06,903743.0,Bronx,New York,10469.0,1100.0,2019-03-11
81265.0,for_sale,569900.0,3.0,2.0,0.04,1131227.0,Bronx,New York,10466.0,2100.0,2022-01-31
108517.0,for_sale,599000.0,1.0,1.0,,615472.0,Brooklyn,New York,11235.0,,2020-11-06
89016.0,for_sale,829000.0,7.0,2.0,,1099328.0,Bronx,New York,10467.0,3639.0,2021-07-08
107276.0,for_sale,999999.0,7.0,2.0,0.05,457059.0,Bronx,New York,10461.0,2964.0,2017-04-05
81944.0,for_sale,319000.0,1.0,1.0,,270979.0,Brooklyn,New York,11209.0,625.0,2020-03-05
20907.0,for_sale,899000.0,3.0,2.0,0.08,846466.0,Staten Island,New York,10305.0,1880.0,2019-01-11
16829.0,for_sale,6100000.0,4.0,4.0,,919284.0,Brooklyn,New York,11201.0,3200.0,2014-05-15
72177.0,for_sale,525000.0,1.0,1.0,,1183926.0,Brooklyn,New York,11218.0,750.0,2016-08-12
32154.0,for_sale,1100000.0,5.0,4.0,0.09,884385.0,Bronx,New York,10465.0,,2021-05-27
92891.0,for_sale,2495000.0,3.0,3.0,,919600.0,Brooklyn,New York,11201.0,1689.0,2017-08-17
13992.0,for_sale,949000.0,3.0,2.0,,767095.0,Brooklyn,New York,11223.0,1375.0,2019-04-04
53227.0,for_sale,669000.0,4.0,3.0,,759706.0,Bronx,New York,10465.0,2100.0,2014-09-08
16913.0,for_sale,115000.0,1.0,1.0,,437799.0,Bronx,New York,10462.0,694.0,2019-06-12
16913.0,for_sale,675000.0,1.0,1.0,,301943.0,Brooklyn,New York,11201.0,667.0,2014-05-01
16913.0,for_sale,799000.0,2.0,1.0,,389878.0,Brooklyn,New York,11201.0,,2020-05-14
16913.0,for_sale,565000.0,1.0,1.0,,1045810.0,Brooklyn,New York,11238.0,,2016-03-02
34288.0,for_sale,840000.0,1.0,1.0,,222690.0,Brooklyn,New York,11222.0,852.0,2016-01-06
70350.0,for_sale,159000.0,,1.0,,828607.0,Brooklyn,New York,11235.0,500.0,2016-09-27
102654.0,for_sale,625000.0,1.0,1.0,,1370434.0,Brooklyn,New York,11215.0,,2017-06-26
16913.0,for_sale,625000.0,2.0,1.0,,726913.0,Brooklyn,New York,11209.0,,2017-06-01
16913.0,for_sale,209999.0,1.0,1.0,,1672540.0,Bronx,New York,10451.0,,2017-06-07
2036.0,for_sale,205000.0,1.0,1.0,,1429030.0,Bronx,New York,10471.0,,2019-05-13
41274.0,for_sale,360000.0,1.0,1.0,,858273.0,Bronx,New York,10463.0,,2017-05-22
41920.0,for_sale,112500.0,1.0,1.0,,970602.0,Bronx,New York,10468.0,,2018-11-30
16913.0,for_sale,229000.0,1.0,1.0,,850158.0,Brooklyn,New York,11226.0,860.0,2018-08-17
16913.0,for_sale,699000.0,1.0,1.0,,1437796.0,Brooklyn,New York,11201.0,,2018-11-27
16913.0,for_sale,369000.0,2.0,1.0,,308638.0,Brooklyn,New York,11230.0,910.0,2021-09-10
16913.0,for_sale,920000.0,1.0,1.0,,1396840.0,Brooklyn,New York,11238.0,636.0,2017-09-01
16913.0,for_sale,879000.0,2.0,2.0,,1555804.0,Brooklyn,New York,11205.0,1354.0,2017-03-22
16913.0,for_sale,950000.0,1.0,2.0,,1531377.0,Brooklyn,New York,11249.0,848.0,2016-12-29
16913.0,for_sale,480000.0,1.0,1.0,,548023.0,Brooklyn,New York,11205.0,,2022-02-10
16913.0,for_sale,510000.0,1.0,1.0,,548027.0,Brooklyn,New York,11205.0,,2020-07-29
102654.0,for_sale,1450000.0,2.0,2.0,,1394682.0,Brooklyn,New York,11249.0,1336.0,2017-06-06
102654.0,for_sale,499000.0,,1.0,,8437.0,Brooklyn,New York,11243.0,489.0,2016-11-23
41274.0,for_sale,575000.0,2.0,2.0,,767215.0,Bronx,New York,10463.0,1522.0,2021-09-15
60652.0,for_sale,799500.0,1.0,1.0,,725170.0,Brooklyn,New York,11206.0,862.0,2017-11-15
8362.0,for_sale,799000.0,2.0,1.0,,1045812.0,Brooklyn,New York,11238.0,,2020-08-31
52865.0,for_sale,520000.0,1.0,1.0,,1076342.0,Brooklyn,New York,11238.0,,2021-10-27
102654.0,for_sale,350000.0,,1.0,,1544041.0,Brooklyn,New York,11238.0,400.0,2021-10-07
93533.0,for_sale,579000.0,1.0,1.0,,752880.0,Brooklyn,New York,11201.0,750.0,2022-02-16
79918.0,for_sale,625000.0,2.0,2.0,,355554.0,Brooklyn,New York,11204.0,1039.0,2017-05-04
